StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,QID47,QID52,Q1,Q1_4_TEXT,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q8_5_TEXT,Q9,Q9,Q10,Q11,Q12,Q13,Q14,QID53,PROLIFIC_PID,FL_22_DO
2025-06-22 23:40:33,2025-06-22 23:47:45,IP Address,100,432,True,2025-06-22 23:47:45,R_2tuk6oKcLsipVuR,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682e4e90fa985e55c92c8c2c,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Strongly agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Slightly,I consent.,682e4e90fa985e55c92c8c2c,FL_24
2025-06-22 23:40:56,2025-06-22 23:47:46,IP Address,100,409,True,2025-06-22 23:47:46,R_27mqWFk1iDJNogA,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682722f0d9b0c5db5a78c515,Male,,White or Caucasian,Bachelor’s degree,Very liberal,Somewhat agree,Strongly agree,Somewhat agree,The United States,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat negative,Somewhat positive,Somewhat,I consent.,682722f0d9b0c5db5a78c515,FL_23
2025-06-22 23:41:27,2025-06-22 23:47:47,IP Address,100,379,True,2025-06-22 23:47:47,R_2TLhbIgwYYOSKN4,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6828a8e90bcbd1eba1fdd7c2,Female,,White or Caucasian,Bachelor’s degree,Conservative,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat positive,Neither positive nor negative,Mostly,I consent.,6828a8e90bcbd1eba1fdd7c2,FL_24
2025-06-22 23:41:04,2025-06-22 23:47:47,IP Address,100,402,True,2025-06-22 23:47:47,R_qQnX9zChBujSiZ3,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6847459b591e2421cdad6147,Male,,Black or African American,Bachelor’s degree,Moderate,Somewhat agree,Strongly agree,Somewhat disagree,The United States,,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat positive,Somewhat positive,Somewhat,I consent.,6847459b591e2421cdad6147,FL_23
2025-06-22 23:41:23,2025-06-22 23:47:51,IP Address,100,387,True,2025-06-22 23:47:51,R_2xzTBjAkmMuTkMI,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6848d96ed84d0d847c96abd3,Male,,White or Caucasian,Bachelor’s degree,Conservative,Strongly agree,Somewhat agree,Somewhat disagree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Extremely positive,Extremely negative,Not at all,I consent.,6848d96ed84d0d847c96abd3,FL_24
2025-06-22 23:41:48,2025-06-22 23:47:52,IP Address,100,364,True,2025-06-22 23:47:52,R_3fcuYVKrpysbwWT,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682d007dbfd7e9a1e9d8ace9,Female,,White or Caucasian,Bachelor’s degree,Very liberal,Somewhat agree,Strongly agree,Neither agree nor disagree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,682d007dbfd7e9a1e9d8ace9,FL_24
2025-06-22 23:41:34,2025-06-22 23:47:53,IP Address,100,378,True,2025-06-22 23:47:53,R_D7vO6RPs2Fmt7j3,anonymous,EN,0.20000000298023224,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",684f0e49254fe53d7d80a9af,Female,,White or Caucasian,"Some college, but no degree",Moderate,Strongly agree,Somewhat agree,Somewhat agree,Canada,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Extremely,I consent.,684f0e49254fe53d7d80a9af,FL_23
2025-06-22 23:41:58,2025-06-22 23:47:54,IP Address,100,356,True,2025-06-22 23:47:54,R_3qpuw5iwRMmdRrl,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6845d42a5aebdf296a97dbd5,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Extremely positive,Somewhat negative,Slightly,I consent.,6845d42a5aebdf296a97dbd5,FL_24
2025-06-22 23:42:40,2025-06-22 23:47:54,IP Address,100,314,True,2025-06-22 23:47:55,R_qOW8t1kUsLAnvyN,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",63e7f2a754618d35c2b61ba5,Male,,White or Caucasian,Bachelor’s degree,Moderate,Strongly agree,Strongly agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat positive,Somewhat positive,Somewhat,I consent.,63e7f2a754618d35c2b61ba5,FL_24
2025-06-22 23:41:31,2025-06-22 23:47:57,IP Address,100,385,True,2025-06-22 23:47:57,R_4ZxDqXLSRFIMGmR,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6842ff4744bc1e71323d97ab,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Somewhat agree,Somewhat agree,Somewhat disagree,The United States,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,6842ff4744bc1e71323d97ab,FL_24
2025-06-22 23:41:14,2025-06-22 23:47:58,IP Address,100,403,True,2025-06-22 23:47:58,R_2wHb3cMuOBGAFmy,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67e61c1f5c4137de3b4b0a8e,Female,,White or Caucasian,Bachelor’s degree,Very conservative,Somewhat agree,Strongly agree,Strongly agree,Neither,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,67e61c1f5c4137de3b4b0a8e,FL_23
2025-06-22 23:40:22,2025-06-22 23:47:58,IP Address,100,456,True,2025-06-22 23:47:59,R_3pnUXFSjwSbVUAW,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67d6f26b6077ec4acdcfec2e,Male,,"White or Caucasian,American Indian/Native American or Alaska Native",Associates or technical degree,Moderate,Strongly agree,Strongly agree,Neither agree nor disagree,Neither,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Somewhat negative,Not at all,I consent.,67d6f26b6077ec4acdcfec2e,FL_24
2025-06-22 23:46:11,2025-06-22 23:48:00,IP Address,100,108,True,2025-06-22 23:48:00,R_zYyGgAqoQzm9O8x,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",682a5586d723746e60579f00,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Moderate,Somewhat agree,Somewhat agree,Somewhat agree,The United States,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither positive nor negative,Somewhat positive,Mostly,I consent.,682a5586d723746e60579f00,FL_24
2025-06-22 23:42:49,2025-06-22 23:48:02,IP Address,100,312,True,2025-06-22 23:48:02,R_2Uf4oaFoE8OhqoK,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6834b9d7b04094cc2cf7ea4d,Female,,Black or African American,High school diploma or GED,Liberal,Somewhat agree,Neither agree nor disagree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat negative,Slightly,I consent.,6834b9d7b04094cc2cf7ea4d,FL_23
2025-06-22 23:41:09,2025-06-22 23:48:02,IP Address,100,413,True,2025-06-22 23:48:03,R_3prJP1qjGmXv522,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",655fb1bde4a69a513fd68c7c,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Liberal,Neither agree nor disagree,Somewhat agree,Strongly disagree,Canada,,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat positive,Extremely negative,Not at all,I consent.,655fb1bde4a69a513fd68c7c,FL_23
2025-06-22 23:40:34,2025-06-22 23:48:03,IP Address,100,449,True,2025-06-22 23:48:04,R_2ZWusERvLrHOILl,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68477b594b245b3810b1b4db,Female,,Black or African American,Bachelor’s degree,Very liberal,Somewhat agree,Somewhat agree,Neither agree nor disagree,Canada,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat negative,Somewhat negative,Slightly,I consent.,68477b594b245b3810b1b4db,FL_24
2025-06-22 23:40:44,2025-06-22 23:48:04,IP Address,100,439,True,2025-06-22 23:48:04,R_12xTR7laeMzVuPi,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67eee5f883f4cb1c6bf4d9d4,Female,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Strongly agree,Strongly agree,Strongly disagree,Canada,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,67eee5f883f4cb1c6bf4d9d4,FL_24
2025-06-22 23:41:52,2025-06-22 23:48:08,IP Address,100,375,True,2025-06-22 23:48:08,R_ahlbnvTECPxMejf,anonymous,EN,0.800000011920929,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",5d743ec4869c8f0019b35907,Female,,"White or Caucasian,American Indian/Native American or Alaska Native",Bachelor’s degree,Very liberal,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Canada,,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Extremely negative,Not at all,I consent.,5d743ec4869c8f0019b35907,FL_24
2025-06-22 23:43:31,2025-06-22 23:48:11,IP Address,100,280,True,2025-06-22 23:48:12,R_3exL31uWCkyFOvu,anonymous,EN,0.4000000059604645,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",617617515ce25cbceccac37c,Male,,White or Caucasian,High school diploma or GED,Moderate,Somewhat agree,Somewhat agree,Strongly disagree,Neither,,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat positive,Extremely negative,Not at all,I consent.,617617515ce25cbceccac37c,FL_23
2025-06-22 23:41:23,2025-06-22 23:48:12,IP Address,100,409,True,2025-06-22 23:48:13,R_3nCXzGLOIPDyE2Z,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67ddb06bc7175d8f155fe2bf,Female,,Black or African American,Bachelor’s degree,Very conservative,Strongly agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Slightly,I consent.,67ddb06bc7175d8f155fe2bf,FL_23
2025-06-22 23:41:01,2025-06-22 23:48:13,IP Address,100,431,True,2025-06-22 23:48:13,R_3J9tXkJ90pvizCY,anonymous,EN,0.699999988079071,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6844e46c9469ec90cb9a2eb2,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat positive,Extremely,I consent.,6844e46c9469ec90cb9a2eb2,FL_23
2025-06-22 23:41:36,2025-06-22 23:48:13,IP Address,100,396,True,2025-06-22 23:48:13,R_1hy5N0yDuqAmpbA,anonymous,EN,0.5,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6835dc083f77b99de6ce6c63,Female,,Black or African American,Bachelor’s degree,Liberal,Somewhat disagree,Strongly disagree,Strongly disagree,Canada,,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat positive,Neither positive nor negative,Somewhat,I consent.,6835dc083f77b99de6ce6c63,FL_23
2025-06-22 23:42:19,2025-06-22 23:48:15,IP Address,100,356,True,2025-06-22 23:48:15,R_RDnDxLzPfv47LTr,anonymous,EN,,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6833610f9644c791ebdf6fd8,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Strongly agree,Somewhat agree,Canada,,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Extremely positive,Somewhat negative,Not at all,I consent.,6833610f9644c791ebdf6fd8,FL_23
2025-06-22 23:41:11,2025-06-22 23:48:15,IP Address,100,423,True,2025-06-22 23:48:16,R_12cktdLwb4O4Eub,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",63356ce6be65e7962bfc424d,Male,,White or Caucasian,"Some college, but no degree",Conservative,Strongly agree,Strongly agree,Strongly disagree,Other (please specify),"On this matter ONLY Canada, but in general, the U.S.",Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat negative,Somewhat negative,Somewhat,I consent.,63356ce6be65e7962bfc424d,FL_23
2025-06-22 23:40:49,2025-06-22 23:48:15,IP Address,100,446,True,2025-06-22 23:48:16,R_3rS8dBXHSvJ2OOx,anonymous,EN,0.6000000238418579,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",68545204ef6288ce39b1ad5b,Male,,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very conservative,Strongly agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat positive,Somewhat positive,Extremely,I consent.,68545204ef6288ce39b1ad5b,FL_24
2025-06-22 23:40:43,2025-06-22 23:48:18,IP Address,100,454,True,2025-06-22 23:48:18,R_2ctHtXM39rEbKoE,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6838e28aea059b7c0f7e2856,Female,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Conservative,Somewhat agree,Strongly agree,Strongly agree,The United States,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Extremely negative,Somewhat positive,Extremely,I consent.,6838e28aea059b7c0f7e2856,FL_24
2025-06-22 23:41:38,2025-06-22 23:48:20,IP Address,100,402,True,2025-06-22 23:48:21,R_3s0oeKPid1RFWRE,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6848e82697290a60add988cc,Male,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Strongly agree,Strongly agree,Strongly agree,The United States,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither positive nor negative,Neither positive nor negative,Somewhat,I consent.,6848e82697290a60add988cc,FL_23
2025-06-22 23:41:14,2025-06-22 23:48:21,IP Address,100,427,True,2025-06-22 23:48:21,R_4NI47CJB2D7iiCl,anonymous,EN,0.8999999761581421,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",67933896d30bf47ce81f0cdd,Non-binary / third gender,,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Very liberal,Strongly disagree,Strongly disagree,Strongly disagree,The United States,,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat positive,Somewhat negative,Somewhat,I consent.,67933896d30bf47ce81f0cdd,FL_23
2025-06-22 23:43:20,2025-06-22 23:48:21,IP Address,100,300,True,2025-06-22 23:48:22,R_27e4E0pHzYioy0k,anonymous,EN,0.20000000298023224,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",6838b21420f8652e717601ab,Female,,Black or African American,Bachelor’s degree,Liberal,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Canada,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither positive nor negative,Somewhat positive,Slightly,I consent.,6838b21420f8652e717601ab,FL_24
2025-06-22 23:41:36,2025-06-22 23:48:22,IP Address,100,406,True,2025-06-22 23:48:23,R_1lixInIVMlS6mAV,anonymous,EN,1,"I confirm that I am 18 years or older, a U.S. citizen or resident, and I consent to participate in this research study.",66b3dc1490445aa410abd41e,Male,,White or Caucasian,"Some college, but no degree",Liberal,Somewhat agree,Strongly agree,Somewhat disagree,The United States,,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat positive,Somewhat negative,Not at all,I consent.,66b3dc1490445aa410abd41e,FL_24
